salary,start,end,supplements,breaks,id,employeeId,employeeGroupId,date,salaryCode,wage,shiftDuration,departmentId,positionId
124.65,2026-02-01T12:00:00,2026-02-01T21:00:00,[],[],16018412,248025,141399,2026-02-01,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:09:00,55297,
138.5,2026-02-01T12:00:00,2026-02-01T22:00:00,[],[],16018411,247998,141401,2026-02-01,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:10:00,55297,
138.5,2026-02-01T12:00:00,2026-02-01T22:00:00,[],[],16018420,249590,141401,2026-02-01,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:10:00,55297,
105.0,2026-02-01T13:00:00,2026-02-01T20:00:00,[],[],16018429,247098,141403,2026-02-01,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:07:00,55297,
90.025,2026-02-01T08:30:00,2026-02-01T15:00:00,[],[],16018409,248015,141405,2026-02-01,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:06:30,55297,
138.75,2026-02-01T13:00:00,2026-02-01T22:15:00,[],[],16018400,247134,141418,2026-02-01,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:09:15,55297,
126.2499999999999,2026-02-01T07:05:00,2026-02-01T15:30:00,[],[],16018432,265783,141418,2026-02-01,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:08:25,55297,
99.4,2026-02-01T11:10:00,2026-02-01T18:10:00,[],[],16018410,248021,141829,2026-02-01,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:07:00,55297,
0.0,2026-02-01T12:00:00,2026-02-01T20:00:00,[],[],16018287,265775,141398,2026-02-01,1201,"{'rate': 0.0, 'type': 'Hourly'}",0:08:00,54896,85099.0
131.575,2026-02-01T15:00:00,2026-02-02T00:30:00,[],[],16018172,247118,141399,2026-02-01,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:09:30,54896,83046.0
110.8,2026-02-01T12:10:00,2026-02-01T20:10:00,[],[],16018218,247136,141399,2026-02-01,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,83046.0
90.025,2026-02-01T18:00:00,2026-02-02T00:30:00,[],[],16018223,247119,141399,2026-02-01,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:06:30,54896,83046.0
90.025,2026-02-01T18:00:00,2026-02-02T00:30:00,[],[],16018224,247087,141399,2026-02-01,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:06:30,54896,83046.0
90.025,2026-02-01T18:00:00,2026-02-02T00:30:00,[],[],16018942,248027,141399,2026-02-01,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:06:30,54896,
103.875,2026-02-01T17:00:00,2026-02-02T00:30:00,[],[],16019071,248254,141399,2026-02-01,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:30,54896,
110.8,2026-02-01T10:00:00,2026-02-01T18:00:00,[],[],16018346,247129,141400,2026-02-01,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,83215.0
151.1958333333338,2026-02-01T13:00:00,2026-02-01T23:55:00,[],[],16018347,265754,141400,2026-02-01,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:10:55,54896,83215.0
83.1,2026-02-01T12:00:00,2026-02-01T18:00:00,[],[],16018348,248029,141400,2026-02-01,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:06:00,54896,83215.0
91.17916666666662,2026-02-01T16:00:00,2026-02-01T22:35:00,[],[],16018349,247131,141400,2026-02-01,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:06:35,54896,83215.0
76.175,2026-02-01T17:00:00,2026-02-01T22:30:00,[],[],16018350,247130,141400,2026-02-01,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:05:30,54896,83215.0
104.5675,2026-02-01T15:12:00,2026-02-01T22:45:00,[],[],16018081,247096,141401,2026-02-01,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:33,54896,82067.0
110.8,2026-02-01T10:00:00,2026-02-01T18:00:00,[],[],16018129,247117,141401,2026-02-01,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,82067.0
95.79583333333338,2026-02-01T10:05:00,2026-02-01T17:00:00,[],[],16018183,247102,141401,2026-02-01,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:06:55,54896,82067.0
93.4875,2026-02-01T16:00:00,2026-02-01T22:45:00,[],[],16018206,247080,141401,2026-02-01,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:06:45,54896,82067.0
91.17916666666662,2026-02-01T16:10:00,2026-02-01T22:45:00,[],[],16018209,249060,141401,2026-02-01,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:06:35,54896,82067.0
