salary,start,end,supplements,breaks,id,employeeId,employeeGroupId,date,salaryCode,wage,shiftDuration,departmentId,positionId
124.65,2026-01-16T11:00:00,2026-01-16T20:00:00,[],[],16017337,247998,141401,2026-01-16,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:09:00,55297,
90.025,2026-01-16T08:30:00,2026-01-16T15:00:00,[],[],16017334,248015,141405,2026-01-16,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:06:30,55297,
120.0,2026-01-16T15:00:00,2026-01-16T23:00:00,[],[],16017343,247134,141418,2026-01-16,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:08:00,55297,
126.61666666666657,2026-01-16T14:00:00,2026-01-16T22:55:00,[],[],16017331,247112,141569,2026-01-16,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:08:55,55297,
127.8,2026-01-16T14:00:00,2026-01-16T23:00:00,[],[],16017336,248021,141829,2026-01-16,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:09:00,55297,
0.0,2026-01-16T10:00:00,2026-01-16T19:00:00,[],[],16017745,251262,141853,2026-01-16,1201,"{'rate': 0.0, 'type': 'Hourly'}",0:09:00,55297,
0.0,2026-01-16T10:00:00,2026-01-16T18:00:00,[],[],16017758,263481,141853,2026-01-16,1201,"{'rate': 0.0, 'type': 'Hourly'}",0:08:00,55297,
0.0,2026-01-16T11:00:00,2026-01-16T20:00:00,[],[],16017383,247145,141397,2026-01-16,1201,"{'rate': 0.0, 'type': 'Hourly'}",0:09:00,54896,83216.0
0.0,2026-01-16T09:00:00,2026-01-16T18:00:00,[],[],16017741,262321,141397,2026-01-16,1201,"{'rate': 0.0, 'type': 'Hourly'}",0:09:00,54896,83216.0
0.0,2026-01-16T09:00:00,2026-01-16T19:00:00,[],[],16017382,247669,141398,2026-01-16,1201,"{'rate': 0.0, 'type': 'Hourly'}",0:10:00,54896,85099.0
138.5,2026-01-16T15:00:00,2026-01-17T01:00:00,[],[],16017537,248254,141399,2026-01-16,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:10:00,54896,83046.0
