salary,start,end,supplements,breaks,id,employeeId,employeeGroupId,date,salaryCode,wage,shiftDuration,departmentId,positionId
96.95,2026-01-17T16:00:00,2026-01-17T23:00:00,[],[],16017320,248025,141399,2026-01-17,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:00,55297,
168.5083333333338,2026-01-17T11:00:00,2026-01-17T23:10:00,[],[],16017315,249590,141401,2026-01-17,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:12:10,55297,
124.65,2026-01-17T11:00:00,2026-01-17T20:00:00,[],[],16017317,247998,141401,2026-01-17,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:09:00,55297,
110.8,2026-01-17T15:00:00,2026-01-17T23:00:00,[],[],16017318,250916,141401,2026-01-17,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,55297,
142.5,2026-01-17T13:30:00,2026-01-17T23:00:00,[],[],16017319,247098,141403,2026-01-17,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:09:30,55297,
103.875,2026-01-17T08:30:00,2026-01-17T16:00:00,[],[],16017314,248015,141405,2026-01-17,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:30,55297,
135.0,2026-01-17T11:00:00,2026-01-17T20:00:00,[],[],16017327,247134,141418,2026-01-17,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:09:00,55297,
85.2,2026-01-17T10:00:00,2026-01-17T16:00:00,[],[],16017344,247112,141569,2026-01-17,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:06:00,55297,
0.0,2026-01-17T08:00:00,2026-01-17T15:00:00,[],[],16017313,263481,141853,2026-01-17,1201,"{'rate': 0.0, 'type': 'Hourly'}",0:07:00,55297,
0.0,2026-01-17T14:00:00,2026-01-17T22:00:00,[],[],16017392,265775,141398,2026-01-17,1201,"{'rate': 0.0, 'type': 'Hourly'}",0:08:00,54896,85099.0
110.8,2026-01-17T12:00:00,2026-01-17T20:00:00,[],[],16017542,248037,141399,2026-01-17,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,83046.0
124.65,2026-01-17T16:00:00,2026-01-18T01:00:00,[],[],16017545,247087,141399,2026-01-17,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:09:00,54896,83046.0
96.95,2026-01-17T18:00:00,2026-01-18T01:00:00,[],[],16017546,248254,141399,2026-01-17,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:00,54896,83046.0
110.8,2026-01-17T17:00:00,2026-01-18T01:00:00,[],[],16017547,247118,141399,2026-01-17,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,83046.0
110.8,2026-01-17T17:00:00,2026-01-18T01:00:00,[],[],16017568,247119,141399,2026-01-17,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,83046.0
124.65,2026-01-17T12:00:00,2026-01-17T21:00:00,[],[],16017114,247107,141400,2026-01-17,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:09:00,54896,83215.0
110.8,2026-01-17T16:00:00,2026-01-18T00:00:00,[],[],16017122,247115,141400,2026-01-17,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,83215.0
124.65,2026-01-17T15:00:00,2026-01-18T00:00:00,[],[],16017128,247129,141400,2026-01-17,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:09:00,54896,83215.0
124.65,2026-01-17T12:00:00,2026-01-17T21:00:00,[],[],16017130,247108,141400,2026-01-17,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:09:00,54896,83215.0
110.8,2026-01-17T13:00:00,2026-01-17T21:00:00,[],[],16017134,247130,141400,2026-01-17,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,83215.0
96.95,2026-01-17T17:00:00,2026-01-18T00:00:00,[],[],16017149,247131,141400,2026-01-17,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:00,54896,83215.0
152.35,2026-01-17T13:00:00,2026-01-18T00:00:00,[],[],16017300,265022,141400,2026-01-17,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:11:00,54896,83215.0
110.8,2026-01-17T10:00:00,2026-01-17T18:00:00,[],[],16017765,265759,141400,2026-01-17,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,83215.0
96.95,2026-01-17T15:00:00,2026-01-17T22:00:00,[],[],16017414,247103,141401,2026-01-17,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:00,54896,82067.0
110.8,2026-01-17T10:00:00,2026-01-17T18:00:00,[],[],16017431,249060,141401,2026-01-17,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,82067.0
83.1,2026-01-17T18:00:00,2026-01-18T00:00:00,[],[],16017433,247086,141401,2026-01-17,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:06:00,54896,82067.0
124.65,2026-01-17T14:00:00,2026-01-17T23:00:00,[],[],16017434,247096,141401,2026-01-17,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:09:00,54896,82067.0
110.8,2026-01-17T16:00:00,2026-01-18T00:00:00,[],[],16017437,247102,141401,2026-01-17,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,82067.0
83.1,2026-01-17T18:00:00,2026-01-18T00:00:00,[],[],16017476,247126,141401,2026-01-17,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:06:00,54896,82067.0
96.95,2026-01-17T17:00:00,2026-01-18T00:00:00,[],[],16017477,249006,141401,2026-01-17,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:00,54896,82067.0
96.95,2026-01-17T15:00:00,2026-01-17T22:00:00,[],[],16017484,247080,141401,2026-01-17,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:00,54896,82067.0
124.65,2026-01-17T11:00:00,2026-01-17T20:00:00,[],[],16017622,247099,141402,2026-01-17,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:09:00,54896,83223.0
110.8,2026-01-17T13:00:00,2026-01-17T21:00:00,[],[],16017624,265778,141402,2026-01-17,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,83223.0
120.0,2026-01-17T11:00:00,2026-01-17T19:00:00,[],[],16017389,265630,141403,2026-01-17,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:08:00,54896,82065.0
135.0,2026-01-17T15:00:00,2026-01-18T00:00:00,[],[],16017391,265793,141403,2026-01-17,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:09:00,54896,82065.0
120.0,2026-01-17T12:00:00,2026-01-17T20:00:00,[],[],16017393,265774,141403,2026-01-17,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:08:00,54896,82065.0
