salary,start,end,supplements,breaks,id,employeeId,employeeGroupId,date,salaryCode,wage,shiftDuration,departmentId,positionId
127.8,2026-01-21T10:00:00,2026-01-21T19:00:00,[],[],16017875,265779,141407,2026-01-21,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:09:00,55297,
146.25,2026-01-21T11:00:00,2026-01-21T20:45:00,[],[],16017857,247134,141418,2026-01-21,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:09:45,55297,
95.85,2026-01-21T14:00:00,2026-01-21T20:45:00,[],[],16017963,247112,141569,2026-01-21,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:06:45,55297,
0.0,2026-01-21T11:00:00,2026-01-21T21:00:00,[],[],16017871,263481,141853,2026-01-21,1201,"{'rate': 0.0, 'type': 'Hourly'}",0:10:00,55297,
0.0,2026-01-21T09:00:00,2026-01-21T18:00:00,[],[],16017787,247145,141397,2026-01-21,1201,"{'rate': 0.0, 'type': 'Hourly'}",0:09:00,54896,83216.0
0.0,2026-01-21T10:00:00,2026-01-21T18:00:00,[],[],16017789,247669,141398,2026-01-21,1201,"{'rate': 0.0, 'type': 'Hourly'}",0:08:00,54896,85099.0
0.0,2026-01-21T15:00:00,2026-01-21T22:00:00,[],[],16017791,265775,141398,2026-01-21,1201,"{'rate': 0.0, 'type': 'Hourly'}",0:07:00,54896,85099.0
125.80416666666676,2026-01-21T11:00:00,2026-01-21T20:05:00,[],[],16017584,248027,141399,2026-01-21,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:09:05,54896,83046.0
124.65,2026-01-21T16:00:00,2026-01-22T01:00:00,[],[],16017586,265824,141399,2026-01-21,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:09:00,54896,83046.0
96.95,2026-01-21T18:00:00,2026-01-22T01:00:00,[],[],16017587,247087,141399,2026-01-21,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:00,54896,83046.0
96.95,2026-01-21T18:00:00,2026-01-22T01:00:00,[],[],16017588,247119,141399,2026-01-21,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:00,54896,83046.0
96.95,2026-01-21T17:00:00,2026-01-22T00:00:00,[],[],16017655,247129,141400,2026-01-21,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:00,54896,83215.0
139.6541666666662,2026-01-21T10:00:00,2026-01-21T20:05:00,[],[],16017661,265754,141400,2026-01-21,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:10:05,54896,83215.0
96.95,2026-01-21T17:00:00,2026-01-22T00:00:00,[],[],16017668,247108,141400,2026-01-21,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:00,54896,83215.0
96.95,2026-01-21T17:00:00,2026-01-22T00:00:00,[],[],16017676,247115,141400,2026-01-21,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:00,54896,83215.0
96.95,2026-01-21T15:00:00,2026-01-21T22:00:00,[],[],16017679,247107,141400,2026-01-21,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:00,54896,83215.0
110.8,2026-01-21T12:00:00,2026-01-21T20:00:00,[],[],16017688,265022,141400,2026-01-21,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,83215.0
109.64583333333339,2026-01-21T11:05:00,2026-01-21T19:00:00,[],[],16017902,249060,141401,2026-01-21,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:55,54896,
124.65,2026-01-21T10:00:00,2026-01-21T19:00:00,[],[],16017920,249006,141401,2026-01-21,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:09:00,54896,82067.0
110.8,2026-01-21T16:00:00,2026-01-22T00:00:00,[],[],16017923,247103,141401,2026-01-21,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,82067.0
96.95,2026-01-21T17:00:00,2026-01-22T00:00:00,[],[],16017924,247096,141401,2026-01-21,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:00,54896,82067.0
96.95,2026-01-21T17:00:00,2026-01-22T00:00:00,[],[],16017925,247125,141401,2026-01-21,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:00,54896,82067.0
83.1,2026-01-21T17:00:00,2026-01-21T23:00:00,[],[],16017904,247113,141402,2026-01-21,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:06:00,54896,83223.0
135.0,2026-01-21T15:00:00,2026-01-22T00:00:00,[],[],16017792,265793,141403,2026-01-21,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:09:00,54896,82065.0
110.8,2026-01-21T10:00:00,2026-01-21T18:00:00,[],[],16017972,247117,141406,2026-01-21,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,82066.0
110.8,2026-01-21T16:00:00,2026-01-22T00:00:00,[],[],16018456,249007,141406,2026-01-21,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,82066.0
150.0,2026-01-21T10:00:00,2026-01-21T20:00:00,[],[],16017644,247140,141407,2026-01-21,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:10:00,54896,83221.0
127.8,2026-01-21T12:05:00,2026-01-21T21:05:00,[],[],16017922,248110,141415,2026-01-21,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:09:00,54896,83222.0
150.0,2026-01-21T08:00:00,2026-01-21T18:00:00,[],[],16017786,247075,141416,2026-01-21,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:10:00,54896,83220.0
112.0,2026-01-21T10:00:00,2026-01-21T17:00:00,[],[],16017780,247105,141417,2026-01-21,1201,"{'rate': 16.0, 'type': 'Hourly'}",0:07:00,54896,
176.0,2026-01-21T14:00:00,2026-01-22T01:00:00,[],[],16017585,247141,141569,2026-01-21,1201,"{'rate': 16.0, 'type': 'Hourly'}",0:11:00,54896,83224.0
144.0,2026-01-21T09:00:00,2026-01-21T18:00:00,[],[],16017788,247097,142270,2026-01-21,1201,"{'rate': 16.0, 'type': 'Hourly'}",0:09:00,54896,
0.0,2026-01-21T15:00:00,2026-01-22T00:30:00,[],[],16016708,263444,141398,2026-01-21,1201,"{'rate': 0.0, 'type': 'Hourly'}",0:09:30,54895,
90.025,2026-01-21T11:00:00,2026-01-21T17:30:00,[],[],16016704,264570,141401,2026-01-21,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:06:30,54895,
55.4,2026-01-21T20:00:00,2026-01-22T00:00:00,[],[],16018461,265581,141401,2026-01-21,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:04:00,54895,
126.2499999999999,2026-01-21T11:00:00,2026-01-21T19:25:00,[],[],16017296,263405,141403,2026-01-21,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:08:25,54895,
107.50000000000006,2026-01-21T17:00:00,2026-01-22T00:10:00,[],[],16016706,265746,141418,2026-01-21,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:07:10,54895,
